Transaction_ID,Customer_ID,Transaction_Date,Description,Amount,Classification_Tag,Transaction_Time,Status,Disputed,FraudFlag,IsDuplicate,VerificationStatus,SettlementStatus,HighValue,ManualReviewFlag,Classified_Status
TXN228933,CUST0122,14/01/2024,Auto-generated Bill Payments transaction - TX Ref 99584,9449.54,Bill Payments,15:12:10,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN482498,CUST0068,23/01/2024,Auto-generated Bill Payments transaction - TX Ref 42693,3593.33,Bill Payments,18:18:28,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN454587,CUST0177,02/02/2024,Auto-generated Card Payments transaction - TX Ref 27814,1951.52,Card Payments,21:25:54,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN541376,CUST0178,30/01/2024,Auto-generated Card Payments transaction - TX Ref 34287,704.2,Card Payments,14:41:40,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN565909,CUST0048,01/03/2024,Auto-generated Withdrawals transaction - TX Ref 95008,4750.14,Withdrawals,10:33:11,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN453970,CUST0123,13/02/2024,Auto-generated Bill Payments transaction - TX Ref 70786,6056.58,Bill Payments,03:33:14,Completed,False,True,False,Completed,Settled,True,False,Chargeback
TXN408722,CUST0061,13/01/2024,Auto-generated Transfers transaction - TX Ref 74541,5911.99,Transfers,18:53:53,Chargeback,False,False,False,Completed,Settled,True,False,Pending
TXN705259,CUST0109,29/02/2024,Auto-generated Bill Payments transaction - TX Ref 86373,265.96,Bill Payments,23:04:58,Refunded,False,False,False,Completed,Settled,False,False,Pending
TXN967267,CUST0017,01/02/2024,Auto-generated Withdrawals transaction - TX Ref 97492,6055.83,Withdrawals,22:20:00,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN426832,CUST0073,19/01/2024,Auto-generated Pre-Funding transaction - TX Ref 77851,275.95,Pre-Funding,01:03:00,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN169188,CUST0052,01/02/2024,Auto-generated Withdrawals transaction - TX Ref 97720,8171.02,Withdrawals,13:28:37,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN903483,CUST0035,13/02/2024,Auto-generated Withdrawals transaction - TX Ref 90778,1985.33,Withdrawals,06:56:14,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN896661,CUST0087,15/02/2024,Auto-generated Card Payments transaction - TX Ref 29929,6498.3,Card Payments,17:09:08,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN972157,CUST0036,06/02/2024,Auto-generated Card Payments transaction - TX Ref 24993,7735.15,Card Payments,23:26:11,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN999543,CUST0072,17/02/2024,Auto-generated Transfers transaction - TX Ref 86517,2630.43,Transfers,14:47:06,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN839288,CUST0136,07/01/2024,Auto-generated Transfers transaction - TX Ref 70168,1016.69,Transfers,20:47:26,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN323388,CUST0165,11/02/2024,Auto-generated Bill Payments transaction - TX Ref 85150,8860.25,Bill Payments,14:12:29,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN130217,CUST0091,25/02/2024,Auto-generated Withdrawals transaction - TX Ref 78010,9183.49,Withdrawals,11:10:50,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN904082,CUST0017,31/01/2024,Auto-generated Card Payments transaction - TX Ref 88189,6780.46,Card Payments,10:44:33,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN785355,CUST0164,12/01/2024,Auto-generated Transfers transaction - TX Ref 45472,8507.51,Transfers,02:29:49,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN608803,CUST0182,17/01/2024,Auto-generated Transfers transaction - TX Ref 11747,851.27,Transfers,16:12:37,Completed,False,False,False,Pending,Settled,False,False,Pending
TXN526413,CUST0190,28/01/2024,Auto-generated Bill Payments transaction - TX Ref 53032,3167.64,Bill Payments,17:57:58,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN350311,CUST0131,04/01/2024,Auto-generated Bill Payments transaction - TX Ref 57577,7595.05,Bill Payments,00:00:18,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN115836,CUST0099,27/01/2024,Auto-generated Bill Payments transaction - TX Ref 15063,1333.09,Bill Payments,06:35:22,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN602911,CUST0027,24/02/2024,Auto-generated Card Payments transaction - TX Ref 70745,7960.52,Card Payments,21:40:07,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN114373,CUST0033,08/01/2024,Auto-generated Card Payments transaction - TX Ref 80412,1967.31,Card Payments,19:18:37,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN103443,CUST0086,11/01/2024,Auto-generated Transfers transaction - TX Ref 94508,1022.4,Transfers,13:21:37,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN115138,CUST0141,28/02/2024,Auto-generated Bill Payments transaction - TX Ref 94635,8678.96,Bill Payments,23:33:59,Completed,False,True,False,Pending,Settled,True,False,Chargeback
TXN609174,CUST0155,13/02/2024,Auto-generated Transfers transaction - TX Ref 66545,505.29,Transfers,09:05:37,Pending,False,False,False,Completed,Not Settled,False,False,Pending
TXN852917,CUST0108,11/01/2024,Auto-generated Bill Payments transaction - TX Ref 72519,4903.69,Bill Payments,08:00:30,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN646046,CUST0042,20/02/2024,Auto-generated Card Payments transaction - TX Ref 12468,5867.44,Card Payments,01:43:01,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN270615,CUST0111,26/01/2024,Auto-generated Transfers transaction - TX Ref 69091,4461.78,Transfers,20:52:14,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN547419,CUST0152,11/02/2024,Auto-generated Bill Payments transaction - TX Ref 22528,6236.93,Bill Payments,09:56:47,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN609252,CUST0080,07/01/2024,Auto-generated Pre-Funding transaction - TX Ref 77440,899.95,Pre-Funding,10:34:39,Completed,False,False,False,Pending,Settled,False,False,Pending
TXN409730,CUST0185,06/02/2024,Auto-generated Bill Payments transaction - TX Ref 17150,3524.33,Bill Payments,09:13:37,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN257243,CUST0033,07/02/2024,Auto-generated Withdrawals transaction - TX Ref 10564,8608.39,Withdrawals,22:49:13,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN194692,CUST0131,02/02/2024,Auto-generated Card Payments transaction - TX Ref 88583,5322.07,Card Payments,01:24:28,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN929926,CUST0026,28/02/2024,Auto-generated Pre-Funding transaction - TX Ref 19977,4162.53,Pre-Funding,00:26:39,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN535559,CUST0044,30/01/2024,Auto-generated Bill Payments transaction - TX Ref 24660,6237.71,Bill Payments,03:34:44,Completed,False,True,False,Completed,Settled,True,False,Chargeback
TXN233865,CUST0191,21/02/2024,Auto-generated Withdrawals transaction - TX Ref 76042,4933.19,Withdrawals,20:48:18,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN377451,CUST0034,31/01/2024,Auto-generated Pre-Funding transaction - TX Ref 56826,4830.28,Pre-Funding,17:06:19,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN207457,CUST0100,09/01/2024,Auto-generated Card Payments transaction - TX Ref 82959,7611.63,Card Payments,12:30:27,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN138419,CUST0054,26/01/2024,Auto-generated Pre-Funding transaction - TX Ref 23986,5316.87,Pre-Funding,06:40:58,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN124490,CUST0183,09/01/2024,Auto-generated Card Payments transaction - TX Ref 41547,1974.56,Card Payments,22:12:11,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN290301,CUST0048,02/02/2024,Auto-generated Pre-Funding transaction - TX Ref 55281,5600.99,Pre-Funding,07:59:30,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN427855,CUST0168,21/01/2024,Auto-generated Withdrawals transaction - TX Ref 80521,2509.87,Withdrawals,07:59:03,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN652999,CUST0051,27/02/2024,Auto-generated Bill Payments transaction - TX Ref 95538,5809.35,Bill Payments,20:22:06,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN941230,CUST0137,04/02/2024,Auto-generated Withdrawals transaction - TX Ref 69729,5635.15,Withdrawals,18:18:58,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN467792,CUST0040,14/01/2024,Auto-generated Pre-Funding transaction - TX Ref 49841,2041.09,Pre-Funding,01:55:14,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN486451,CUST0032,22/02/2024,Auto-generated Bill Payments transaction - TX Ref 56654,4324.66,Bill Payments,10:16:09,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN409832,CUST0028,30/01/2024,Auto-generated Transfers transaction - TX Ref 24028,8000.37,Transfers,01:21:13,Refunded,False,False,False,Failed,Settled,True,False,Pending
TXN797551,CUST0039,16/01/2024,Auto-generated Withdrawals transaction - TX Ref 14627,4565.61,Withdrawals,12:10:44,Refunded,False,False,False,Completed,Settled,True,False,Completed
TXN235161,CUST0177,22/02/2024,Auto-generated Bill Payments transaction - TX Ref 18092,6817.24,Bill Payments,03:02:48,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN108277,CUST0170,07/01/2024,Auto-generated Card Payments transaction - TX Ref 72505,8416.34,Card Payments,20:58:53,Refunded,False,False,False,Completed,Settled,True,False,Pending
TXN617960,CUST0063,11/02/2024,Auto-generated Pre-Funding transaction - TX Ref 47428,1345.76,Pre-Funding,05:13:42,Completed,False,False,False,Failed,Settled,True,True,Pending
TXN450921,CUST0028,17/01/2024,Auto-generated Bill Payments transaction - TX Ref 30106,9379.88,Bill Payments,22:07:57,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN115867,CUST0193,17/01/2024,Auto-generated Withdrawals transaction - TX Ref 65184,6087.77,Withdrawals,14:22:47,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN249676,CUST0006,19/01/2024,Auto-generated Card Payments transaction - TX Ref 67989,9507.05,Card Payments,14:03:15,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN470487,CUST0109,19/02/2024,Auto-generated Withdrawals transaction - TX Ref 83030,675.92,Withdrawals,13:56:39,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN999849,CUST0048,25/01/2024,Auto-generated Pre-Funding transaction - TX Ref 18536,4178.11,Pre-Funding,07:28:56,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN763840,CUST0163,20/02/2024,Auto-generated Bill Payments transaction - TX Ref 97854,9580.64,Bill Payments,18:09:03,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN781570,CUST0195,09/01/2024,Auto-generated Bill Payments transaction - TX Ref 26661,72.6,Bill Payments,05:48:09,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN329153,CUST0025,09/01/2024,Auto-generated Bill Payments transaction - TX Ref 98398,1053.97,Bill Payments,22:12:14,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN141345,CUST0143,23/02/2024,Auto-generated Transfers transaction - TX Ref 40446,1522.95,Transfers,08:06:26,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN479742,CUST0057,01/03/2024,Auto-generated Withdrawals transaction - TX Ref 60823,7876.18,Withdrawals,11:05:40,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN145031,CUST0051,23/01/2024,Auto-generated Card Payments transaction - TX Ref 58649,1486.09,Card Payments,18:30:49,Chargeback,False,False,False,Completed,Settled,True,False,Pending
TXN467379,CUST0133,03/02/2024,Auto-generated Pre-Funding transaction - TX Ref 70355,4640.54,Pre-Funding,06:38:45,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN275718,CUST0044,14/02/2024,Auto-generated Bill Payments transaction - TX Ref 48505,8703.4,Bill Payments,20:02:48,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN355909,CUST0063,09/02/2024,Auto-generated Bill Payments transaction - TX Ref 65437,1344.79,Bill Payments,16:39:23,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN470961,CUST0055,01/02/2024,Auto-generated Transfers transaction - TX Ref 30668,331.88,Transfers,18:49:19,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN140228,CUST0028,01/01/2024,Auto-generated Transfers transaction - TX Ref 57144,3962.0,Transfers,16:33:39,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN632808,CUST0145,22/01/2024,Auto-generated Transfers transaction - TX Ref 30108,9606.77,Transfers,16:25:11,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN901937,CUST0132,10/02/2024,Auto-generated Pre-Funding transaction - TX Ref 37705,9143.02,Pre-Funding,13:01:30,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN763705,CUST0135,21/01/2024,Auto-generated Transfers transaction - TX Ref 28824,8750.66,Transfers,00:22:28,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN757539,CUST0165,20/02/2024,Auto-generated Transfers transaction - TX Ref 15544,8134.84,Transfers,17:48:23,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN234770,CUST0029,27/02/2024,Auto-generated Transfers transaction - TX Ref 13501,4109.99,Transfers,19:06:31,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN380961,CUST0109,17/02/2024,Auto-generated Bill Payments transaction - TX Ref 42082,5595.15,Bill Payments,04:24:45,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN424603,CUST0108,04/02/2024,Auto-generated Pre-Funding transaction - TX Ref 97023,5021.23,Pre-Funding,20:40:35,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN792443,CUST0135,02/02/2024,Auto-generated Withdrawals transaction - TX Ref 68272,3845.14,Withdrawals,17:03:44,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN242503,CUST0009,07/01/2024,Auto-generated Withdrawals transaction - TX Ref 65498,7234.08,Withdrawals,05:20:34,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN351416,CUST0160,03/02/2024,Auto-generated Pre-Funding transaction - TX Ref 75587,192.48,Pre-Funding,09:55:05,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN246377,CUST0026,20/01/2024,Auto-generated Pre-Funding transaction - TX Ref 89549,7294.85,Pre-Funding,04:35:52,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN838825,CUST0031,13/02/2024,Auto-generated Bill Payments transaction - TX Ref 80533,4127.34,Bill Payments,08:42:19,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN800678,CUST0094,23/02/2024,Auto-generated Bill Payments transaction - TX Ref 91404,3443.92,Bill Payments,01:15:07,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN762910,CUST0094,23/02/2024,Auto-generated Withdrawals transaction - TX Ref 68334,864.65,Withdrawals,05:20:11,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN368430,CUST0066,07/01/2024,Auto-generated Withdrawals transaction - TX Ref 69763,197.62,Withdrawals,23:58:56,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN198600,CUST0124,04/01/2024,Auto-generated Withdrawals transaction - TX Ref 38954,1506.25,Withdrawals,23:05:22,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN931149,CUST0131,17/02/2024,Auto-generated Transfers transaction - TX Ref 78108,2543.32,Transfers,04:04:51,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN163995,CUST0065,02/01/2024,Auto-generated Withdrawals transaction - TX Ref 52642,4498.36,Withdrawals,21:26:46,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN804759,CUST0060,09/01/2024,Auto-generated Transfers transaction - TX Ref 61497,385.28,Transfers,18:27:54,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN138208,CUST0126,19/02/2024,Auto-generated Pre-Funding transaction - TX Ref 46559,4717.29,Pre-Funding,22:19:52,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN958823,CUST0070,06/01/2024,Auto-generated Pre-Funding transaction - TX Ref 12187,1497.23,Pre-Funding,12:54:00,Chargeback,False,False,False,Completed,Settled,True,True,Pending
TXN362172,CUST0180,16/01/2024,Auto-generated Card Payments transaction - TX Ref 54314,8613.64,Card Payments,01:42:47,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN667195,CUST0153,15/01/2024,Auto-generated Transfers transaction - TX Ref 76668,6860.79,Transfers,03:06:11,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN444289,CUST0094,01/01/2024,Auto-generated Transfers transaction - TX Ref 70819,5701.29,Transfers,09:16:56,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN917731,CUST0029,23/02/2024,Auto-generated Card Payments transaction - TX Ref 85584,1570.2,Card Payments,17:35:12,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN369913,CUST0037,10/01/2024,Auto-generated Pre-Funding transaction - TX Ref 78487,7427.57,Pre-Funding,16:43:15,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN350014,CUST0022,13/01/2024,Auto-generated Withdrawals transaction - TX Ref 11106,3969.33,Withdrawals,07:33:33,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN607319,CUST0188,09/01/2024,Auto-generated Pre-Funding transaction - TX Ref 32578,3426.36,Pre-Funding,09:50:26,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN550649,CUST0012,13/02/2024,Auto-generated Withdrawals transaction - TX Ref 64007,5837.33,Withdrawals,18:54:14,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN401507,CUST0147,01/01/2024,Auto-generated Pre-Funding transaction - TX Ref 13532,30.84,Pre-Funding,08:56:42,Pending,False,False,False,Completed,Not Settled,False,False,Pending
TXN559338,CUST0040,20/01/2024,Auto-generated Transfers transaction - TX Ref 11646,6461.18,Transfers,14:27:46,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN698519,CUST0165,16/01/2024,Auto-generated Withdrawals transaction - TX Ref 55961,3225.3,Withdrawals,15:00:29,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN706720,CUST0052,30/01/2024,Auto-generated Transfers transaction - TX Ref 97427,1073.02,Transfers,10:15:05,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN530770,CUST0171,11/02/2024,Auto-generated Withdrawals transaction - TX Ref 78339,877.01,Withdrawals,10:28:38,Refunded,False,False,False,Completed,Settled,False,False,Completed
TXN832888,CUST0170,26/02/2024,Auto-generated Withdrawals transaction - TX Ref 81173,5074.52,Withdrawals,17:17:04,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN465757,CUST0123,28/02/2024,Auto-generated Withdrawals transaction - TX Ref 53186,4013.24,Withdrawals,15:41:30,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN234523,CUST0069,06/01/2024,Auto-generated Transfers transaction - TX Ref 30596,2856.51,Transfers,13:37:58,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN266953,CUST0110,13/02/2024,Auto-generated Card Payments transaction - TX Ref 76443,8271.57,Card Payments,02:51:59,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN475371,CUST0195,18/02/2024,Auto-generated Withdrawals transaction - TX Ref 37046,4265.28,Withdrawals,16:26:50,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN182493,CUST0157,03/01/2024,Auto-generated Pre-Funding transaction - TX Ref 68838,9915.3,Pre-Funding,05:13:48,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN229765,CUST0113,04/01/2024,Auto-generated Transfers transaction - TX Ref 99679,8428.05,Transfers,19:33:35,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN642523,CUST0067,20/02/2024,Auto-generated Bill Payments transaction - TX Ref 75705,9740.21,Bill Payments,14:20:09,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN426986,CUST0110,24/01/2024,Auto-generated Pre-Funding transaction - TX Ref 70773,7213.52,Pre-Funding,21:08:44,Completed,False,False,False,Failed,Settled,True,True,Pending
TXN319271,CUST0124,28/02/2024,Auto-generated Bill Payments transaction - TX Ref 59804,4153.61,Bill Payments,11:18:10,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN708869,CUST0179,20/01/2024,Auto-generated Card Payments transaction - TX Ref 81672,2737.41,Card Payments,17:24:56,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN771622,CUST0195,03/02/2024,Auto-generated Pre-Funding transaction - TX Ref 21015,2963.81,Pre-Funding,14:49:59,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN727435,CUST0187,04/01/2024,Auto-generated Bill Payments transaction - TX Ref 20462,4908.53,Bill Payments,06:13:51,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN849784,CUST0019,24/01/2024,Auto-generated Bill Payments transaction - TX Ref 30554,5926.91,Bill Payments,11:05:35,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN233217,CUST0033,25/02/2024,Auto-generated Withdrawals transaction - TX Ref 10359,6994.24,Withdrawals,11:51:50,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN283054,CUST0132,01/03/2024,Auto-generated Withdrawals transaction - TX Ref 28460,9327.03,Withdrawals,16:42:01,Chargeback,False,False,False,Completed,Settled,True,False,Completed
TXN542551,CUST0060,27/01/2024,Auto-generated Withdrawals transaction - TX Ref 93952,420.55,Withdrawals,20:52:44,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN743695,CUST0005,06/02/2024,Auto-generated Bill Payments transaction - TX Ref 92992,4060.36,Bill Payments,01:35:28,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN892489,CUST0162,14/01/2024,Auto-generated Transfers transaction - TX Ref 49468,6879.94,Transfers,23:29:37,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN296538,CUST0026,01/02/2024,Auto-generated Withdrawals transaction - TX Ref 71251,8496.17,Withdrawals,03:51:18,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN101751,CUST0181,02/01/2024,Auto-generated Bill Payments transaction - TX Ref 70386,3344.85,Bill Payments,08:10:45,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN422559,CUST0116,24/01/2024,Auto-generated Withdrawals transaction - TX Ref 90339,3079.8,Withdrawals,12:46:57,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN197540,CUST0014,04/02/2024,Auto-generated Transfers transaction - TX Ref 77712,7853.62,Transfers,11:13:49,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN644409,CUST0008,26/02/2024,Auto-generated Bill Payments transaction - TX Ref 53593,877.34,Bill Payments,07:43:00,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN911485,CUST0039,03/01/2024,Auto-generated Withdrawals transaction - TX Ref 35536,2933.5,Withdrawals,18:18:46,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN301725,CUST0182,27/01/2024,Auto-generated Card Payments transaction - TX Ref 87676,2585.92,Card Payments,22:31:08,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN706749,CUST0112,29/02/2024,Auto-generated Withdrawals transaction - TX Ref 87390,8612.52,Withdrawals,20:18:51,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN492652,CUST0122,18/02/2024,Auto-generated Pre-Funding transaction - TX Ref 80483,8823.01,Pre-Funding,03:00:42,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN622403,CUST0170,04/02/2024,Auto-generated Transfers transaction - TX Ref 75922,944.94,Transfers,10:29:44,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN276246,CUST0038,31/01/2024,Auto-generated Bill Payments transaction - TX Ref 22522,5599.33,Bill Payments,23:15:20,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN222412,CUST0137,10/02/2024,Auto-generated Pre-Funding transaction - TX Ref 14169,5979.77,Pre-Funding,11:22:27,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN106974,CUST0007,05/02/2024,Auto-generated Withdrawals transaction - TX Ref 23729,7035.7,Withdrawals,02:48:59,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN172543,CUST0125,12/02/2024,Auto-generated Withdrawals transaction - TX Ref 42574,824.85,Withdrawals,00:35:28,Pending,False,False,False,Completed,Not Settled,False,False,Pending
TXN734710,CUST0103,22/01/2024,Auto-generated Withdrawals transaction - TX Ref 45845,9714.95,Withdrawals,05:00:42,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN404993,CUST0149,10/02/2024,Auto-generated Withdrawals transaction - TX Ref 90166,4018.84,Withdrawals,17:58:39,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN149416,CUST0167,01/01/2024,Auto-generated Transfers transaction - TX Ref 96519,2155.82,Transfers,09:10:15,Chargeback,False,False,False,Pending,Settled,True,False,Pending
TXN286510,CUST0193,06/02/2024,Auto-generated Card Payments transaction - TX Ref 73554,5922.72,Card Payments,00:20:51,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN845572,CUST0156,13/01/2024,Auto-generated Bill Payments transaction - TX Ref 65474,2257.05,Bill Payments,02:13:01,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN771055,CUST0142,20/02/2024,Auto-generated Card Payments transaction - TX Ref 87638,2816.89,Card Payments,22:40:41,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN294610,CUST0073,03/02/2024,Auto-generated Transfers transaction - TX Ref 61782,4758.32,Transfers,14:49:58,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN788397,CUST0017,21/01/2024,Auto-generated Withdrawals transaction - TX Ref 13690,9991.57,Withdrawals,07:06:30,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN237519,CUST0127,02/02/2024,Auto-generated Transfers transaction - TX Ref 55181,5776.33,Transfers,08:30:49,Refunded,False,False,False,Completed,Settled,True,False,Completed
TXN733511,CUST0144,20/02/2024,Auto-generated Withdrawals transaction - TX Ref 79942,163.12,Withdrawals,17:10:05,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN900385,CUST0128,22/02/2024,Auto-generated Bill Payments transaction - TX Ref 85907,4468.97,Bill Payments,10:00:37,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN741789,CUST0011,07/01/2024,Auto-generated Transfers transaction - TX Ref 64064,8479.24,Transfers,21:09:26,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN810013,CUST0120,08/01/2024,Auto-generated Card Payments transaction - TX Ref 81803,1198.86,Card Payments,15:09:09,Chargeback,False,False,False,Completed,Settled,True,False,Completed
TXN804196,CUST0066,22/01/2024,Auto-generated Pre-Funding transaction - TX Ref 97308,2304.59,Pre-Funding,05:30:59,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN238601,CUST0019,18/01/2024,Auto-generated Transfers transaction - TX Ref 72058,5174.99,Transfers,03:46:37,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN253932,CUST0171,21/01/2024,Auto-generated Pre-Funding transaction - TX Ref 34981,5095.98,Pre-Funding,05:39:46,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN103619,CUST0080,23/02/2024,Auto-generated Card Payments transaction - TX Ref 40095,4866.99,Card Payments,21:56:43,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN833772,CUST0031,08/02/2024,Auto-generated Card Payments transaction - TX Ref 77462,2205.06,Card Payments,05:01:03,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN337340,CUST0146,23/01/2024,Auto-generated Pre-Funding transaction - TX Ref 42161,228.05,Pre-Funding,03:46:34,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN433148,CUST0185,04/02/2024,Auto-generated Card Payments transaction - TX Ref 46799,2890.52,Card Payments,21:00:03,Completed,False,False,False,Completed,Settled,True,False,Pending
